Season,Player,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Final MVP,HOF
1994-1995,Dennis Rodman*,14,459.0,15.8,0.557,0.052,0.365,17.6,33.3,25.7,6.4,1.4,0.0,18.3,13.5,0.4,1.1,1.6,0.166,0.8,0.4,1.2,0.4,0,1
1994-1995,Dino Radja*,4,153.0,11.5,0.481,0.0,0.56,2.9,17.9,10.3,11.1,1.4,2.5,12.6,20.9,0.0,0.2,0.2,0.052,-2.3,2.1,-0.2,0.1,0,1
1994-1995,Dominique Wilkins*,4,150.0,19.5,0.551,0.279,0.295,12.5,19.8,16.1,10.9,0.7,1.5,11.6,23.3,0.3,0.2,0.4,0.14,5.7,0.4,6.1,0.3,0,1
1994-1995,Gary Payton*,4,172.0,12.1,0.491,0.149,0.179,4.3,2.9,3.6,21.9,1.6,0.0,10.0,21.2,0.1,0.1,0.2,0.066,-0.1,-1.8,-1.9,0.0,0,1
1994-1995,Hakeem Olajuwon*,22,929.0,26.7,0.56,0.007,0.283,5.6,22.7,14.3,22.6,1.5,5.1,9.6,35.9,1.5,1.3,2.8,0.143,3.3,2.1,5.4,1.7,1,1
1994-1995,John Stockton*,5,193.0,19.5,0.546,0.27,0.23,3.9,8.4,6.0,45.4,1.9,0.5,14.7,23.1,0.4,-0.1,0.4,0.087,5.5,-1.2,4.3,0.3,0,1
1994-1995,Karl Malone*,5,216.0,24.6,0.55,0.029,0.757,8.8,35.0,20.9,16.4,1.7,0.9,9.3,32.7,0.5,0.0,0.5,0.116,5.1,-0.3,4.7,0.4,0,1
1994-1995,Michael Jordan*,10,420.0,24.8,0.557,0.121,0.319,6.0,12.7,9.5,22.5,3.0,2.8,12.7,35.7,0.7,0.6,1.3,0.15,5.8,2.2,8.0,1.0,0,1
1994-1995,Patrick Ewing*,11,399.0,18.9,0.559,0.019,0.449,5.9,28.8,17.7,13.8,0.8,5.4,13.8,26.8,0.3,1.0,1.3,0.151,0.3,2.0,2.3,0.4,0,1
1994-1995,Reggie Miller*,17,641.0,21.8,0.632,0.441,0.417,1.8,10.2,6.0,11.5,1.3,0.6,10.2,27.7,2.2,0.5,2.6,0.197,6.9,0.1,6.9,1.4,0,1
1994-1995,Robert Parish*,4,71.0,9.2,0.53,0.0,0.455,7.0,9.8,8.3,2.5,0.0,3.4,7.0,9.5,0.0,0.0,0.1,0.059,-1.3,-0.2,-1.5,0.0,0,1
1994-1995,Scottie Pippen*,10,396.0,18.9,0.549,0.29,0.542,7.7,18.6,13.3,23.8,1.9,2.1,14.3,22.1,0.7,0.6,1.2,0.15,3.8,2.1,5.9,0.8,0,1
1994-1995,Shaquille O'Neal*,21,805.0,26.1,0.595,0.0,0.772,14.0,22.6,18.4,16.4,1.2,3.8,13.9,30.1,2.0,1.0,3.0,0.18,4.9,0.4,5.2,1.5,0,1
1994-1995,Toni Kukoc,10,372.0,17.0,0.564,0.288,0.234,6.8,15.3,11.2,24.7,1.5,0.5,13.4,17.6,0.7,0.4,1.1,0.141,3.7,0.9,4.6,0.6,0,1
1994-1995,Vlade Divac*,10,388.0,14.7,0.523,0.074,0.508,9.9,15.7,12.7,15.5,1.1,2.5,15.8,21.4,0.1,0.6,0.7,0.084,0.1,0.3,0.4,0.2,0,1
1995-1996,Alonzo Mourning*,3,92.0,13.6,0.571,0.0,0.8,3.8,20.4,11.8,9.7,1.2,2.8,25.3,32.1,-0.1,0.0,-0.1,-0.067,-2.4,1.1,-1.3,0.0,0,1
1995-1996,Arvydas Sabonis*,5,177.0,24.7,0.549,0.111,0.741,7.6,27.5,17.0,12.1,1.3,1.3,8.5,30.7,0.5,0.1,0.7,0.177,6.5,1.2,7.7,0.4,0,1
1995-1996,Charles Barkley*,4,164.0,27.5,0.562,0.171,0.671,11.5,27.5,18.8,15.4,1.3,1.7,6.2,26.1,0.7,0.0,0.7,0.197,7.4,0.6,8.0,0.4,0,1
1995-1996,Clyde Drexler*,8,292.0,18.6,0.5,0.288,0.288,5.8,19.4,12.3,23.6,3.7,1.1,13.1,23.9,0.1,0.4,0.5,0.085,1.7,2.3,4.0,0.4,0,1
1995-1996,David Robinson*,10,353.0,29.1,0.569,0.0,0.652,13.0,21.3,17.3,14.0,2.3,5.0,10.4,31.6,1.1,0.4,1.6,0.214,4.6,2.1,6.7,0.8,0,1
1995-1996,Dennis Rodman*,18,620.0,14.1,0.523,0.0,0.573,18.3,30.9,24.3,9.2,1.2,1.2,24.1,12.4,0.5,1.4,1.9,0.149,-0.3,0.9,0.7,0.4,0,1
1995-1996,Gary Payton*,21,911.0,19.0,0.568,0.299,0.326,2.9,11.4,7.5,31.0,2.2,0.6,14.0,23.6,1.9,1.2,3.1,0.162,3.4,1.6,5.0,1.6,0,1
1995-1996,Grant Hill*,3,115.0,21.9,0.631,0.051,0.359,4.4,21.5,12.6,19.6,1.5,0.0,15.0,23.1,0.4,-0.1,0.3,0.131,3.3,1.5,4.7,0.2,0,1
1995-1996,Hakeem Olajuwon*,8,329.0,20.0,0.544,0.007,0.272,5.8,20.6,12.9,18.1,2.3,4.3,15.0,26.9,0.1,0.4,0.5,0.079,1.2,1.9,3.1,0.4,0,1
1995-1996,Joe Dumars*,3,123.0,12.8,0.558,0.4,0.114,5.1,8.9,6.9,16.2,0.0,0.0,16.0,17.8,0.2,-0.2,0.0,0.006,1.3,-1.6,-0.4,0.1,0,1
1995-1996,John Stockton*,18,679.0,17.0,0.544,0.242,0.376,2.6,8.3,5.4,45.9,2.4,0.9,24.1,17.1,1.1,1.1,2.2,0.156,3.1,0.8,3.9,1.0,0,1
1995-1996,Karl Malone*,18,725.0,23.6,0.498,0.007,0.439,8.1,24.7,16.3,23.2,2.6,1.3,8.6,34.9,0.9,1.6,2.6,0.171,4.6,1.4,6.0,1.4,0,1
1995-1996,Magic Johnson*,4,135.0,19.0,0.57,0.231,0.846,6.6,23.0,14.5,31.7,0.0,0.0,18.3,21.5,0.3,0.1,0.5,0.167,4.8,0.3,5.2,0.2,0,1
1995-1996,Michael Jordan*,18,733.0,26.7,0.564,0.152,0.459,4.9,10.2,7.4,21.2,2.5,0.7,7.9,32.9,3.4,1.3,4.7,0.306,8.8,1.9,10.7,2.4,1,1
1995-1996,Mitch Richmond*,4,146.0,16.7,0.605,0.426,0.648,2.5,11.8,7.2,16.4,1.1,0.0,17.8,26.2,0.3,0.2,0.4,0.138,3.1,-0.7,2.5,0.2,0,1
1995-1996,Patrick Ewing*,8,328.0,18.1,0.522,0.015,0.46,4.5,25.4,15.9,9.9,0.2,6.0,15.4,29.3,-0.2,0.7,0.5,0.077,0.0,2.4,2.4,0.4,0,1
1995-1996,Reggie Miller*,1,31.0,35.8,0.614,0.353,0.882,4.3,0.0,2.0,7.4,1.9,0.0,0.0,36.2,0.3,0.0,0.3,0.474,15.0,3.2,18.2,0.2,0,1
1995-1996,Scottie Pippen*,18,742.0,19.4,0.473,0.366,0.279,9.7,15.8,12.6,24.9,3.5,2.0,11.3,22.2,1.3,1.7,3.0,0.195,4.8,3.0,7.8,1.8,0,1
1995-1996,Shaquille O'Neal*,12,459.0,27.4,0.575,0.0,0.565,13.5,19.5,16.5,23.6,1.1,2.8,14.0,32.3,1.3,0.2,1.5,0.156,5.6,1.2,6.8,1.0,0,1
1995-1996,Tim Hardaway*,3,110.0,12.6,0.575,0.512,0.163,1.1,4.6,2.8,34.3,1.4,0.0,24.6,25.9,0.0,-0.1,-0.1,-0.042,2.6,-1.7,1.0,0.1,0,1
1995-1996,Toni Kukoc,15,439.0,14.1,0.484,0.45,0.245,5.0,12.9,8.7,22.2,1.8,0.8,13.5,20.0,0.5,0.8,1.3,0.14,1.6,0.8,2.4,0.5,0,1
1995-1996,Vlade Divac*,4,115.0,11.3,0.467,0.143,0.229,10.6,19.7,15.0,11.8,0.0,3.2,17.2,17.9,0.0,0.2,0.1,0.049,-1.1,0.5,-0.5,0.0,0,1
1995-1996,Sarunas Marciulionis,4,101.0,10.1,0.407,0.621,0.517,4.9,3.7,4.3,23.6,5.2,0.0,21.9,20.4,-0.2,0.2,0.0,0.003,0.0,1.6,1.6,0.1,0,1
1996-1997,Alonzo Mourning*,17,630.0,15.9,0.529,0.037,0.711,8.2,23.2,15.8,6.4,1.0,5.9,19.7,27.1,-0.7,1.6,1.0,0.073,-1.2,2.1,0.8,0.5,0,1
1996-1997,Arvydas Sabonis*,4,108.0,13.8,0.494,0.19,0.19,8.9,21.9,15.2,16.2,1.5,2.3,16.5,24.1,0.0,0.1,0.1,0.031,0.1,1.0,1.1,0.1,0,1
1996-1997,Charles Barkley*,16,605.0,20.5,0.557,0.192,0.677,13.0,24.1,18.7,15.2,1.7,0.9,14.3,22.9,1.5,0.6,2.1,0.164,3.1,0.2,3.3,0.8,0,1
1996-1997,Chris Webber*,3,106.0,16.7,0.701,0.367,0.267,9.0,19.2,14.4,17.8,1.0,4.8,32.3,21.8,0.0,0.1,0.1,0.045,1.0,3.0,4.0,0.2,0,1
1996-1997,Clyde Drexler*,16,623.0,17.8,0.548,0.423,0.224,4.9,11.7,8.4,22.0,2.3,0.8,12.0,22.3,1.2,0.3,1.6,0.122,3.1,1.0,4.1,1.0,0,1
1996-1997,Dennis Rodman*,19,535.0,7.9,0.427,0.198,0.321,12.4,23.0,17.5,7.6,1.0,0.7,23.2,10.5,-0.1,1.0,0.8,0.074,-3.0,0.1,-2.9,-0.1,0,1
1996-1997,Gary Payton*,12,546.0,19.8,0.506,0.294,0.239,4.1,9.7,6.8,34.0,2.5,0.7,11.0,26.0,1.1,0.4,1.5,0.136,4.5,0.2,4.7,0.9,0,1
1996-1997,Grant Hill*,5,203.0,21.4,0.491,0.0,0.379,7.6,14.9,10.9,29.3,1.1,2.5,13.7,35.3,0.0,0.2,0.2,0.059,5.3,0.1,5.3,0.4,0,1
1996-1997,Hakeem Olajuwon*,16,629.0,27.6,0.628,0.012,0.418,9.0,23.1,16.3,17.3,2.8,4.8,13.5,25.0,2.0,1.0,3.0,0.229,4.9,4.3,9.2,1.8,0,1
1996-1997,Jason Kidd*,5,207.0,15.2,0.489,0.415,0.358,2.2,13.9,8.2,39.4,2.7,0.8,17.5,15.9,0.2,0.0,0.2,0.048,1.4,0.9,2.4,0.2,0,1
1996-1997,Joe Dumars*,5,214.0,10.6,0.494,0.377,0.328,1.1,4.7,2.7,8.2,1.4,0.0,7.9,18.3,0.1,0.1,0.2,0.046,0.0,-0.9,-0.9,0.1,0,1
1996-1997,John Stockton*,20,739.0,22.7,0.627,0.23,0.415,3.0,9.6,6.4,47.5,2.5,0.6,19.5,20.6,2.3,0.8,3.1,0.201,6.2,1.6,7.8,1.8,0,1
1996-1997,Karl Malone*,20,816.0,22.2,0.501,0.005,0.465,9.1,24.3,16.9,14.9,1.8,1.6,9.4,33.4,1.0,1.2,2.2,0.127,4.4,-0.4,4.0,1.2,0,1
1996-1997,Kevin Garnett*,3,125.0,19.3,0.497,0.02,0.059,11.4,15.1,13.0,13.7,1.7,2.3,7.1,20.4,0.2,-0.1,0.1,0.047,2.5,-1.4,1.2,0.1,0,1
1996-1997,Kobe Bryant*,9,133.0,12.5,0.543,0.418,0.545,0.9,9.2,5.1,16.4,1.3,1.3,17.0,29.8,0.0,0.1,0.1,0.042,-1.2,-0.5,-1.7,0.0,0,1
1996-1997,Michael Jordan*,19,804.0,27.1,0.524,0.135,0.297,5.9,16.4,10.9,25.7,2.1,1.9,8.0,35.5,2.5,1.5,3.9,0.235,8.1,1.7,9.9,2.4,1,1
1996-1997,Patrick Ewing*,9,357.0,21.0,0.547,0.006,0.251,9.2,22.9,16.2,10.2,0.5,5.5,12.7,28.9,0.3,0.7,1.0,0.128,1.9,1.0,2.9,0.4,0,1
1996-1997,Robert Parish*,2,18.0,2.6,0.143,0.0,0.0,12.5,13.5,13.0,0.0,0.0,15.2,0.0,18.2,-0.1,0.0,0.0,-0.1,-7.4,-2.1,-9.5,0.0,0,1
1996-1997,Scottie Pippen*,19,753.0,18.1,0.526,0.366,0.278,5.4,15.0,10.0,17.3,2.1,2.2,13.7,24.9,0.9,1.4,2.3,0.145,3.8,1.3,5.1,1.4,0,1
1996-1997,Shaquille O'Neal*,9,326.0,29.0,0.552,0.0,0.607,14.6,21.3,18.0,22.8,0.9,4.4,9.1,35.6,1.0,0.4,1.5,0.215,6.4,0.8,7.2,0.7,0,1
1996-1997,Steve Nash*,4,15.0,-5.1,0.278,0.444,0.0,7.7,0.0,3.8,11.7,3.4,5.4,18.2,32.4,-0.1,0.0,-0.1,-0.381,-10.0,-2.4,-12.4,0.0,0,1
1996-1997,Tim Hardaway*,17,701.0,15.9,0.488,0.467,0.307,2.2,9.1,5.7,36.3,2.1,0.1,14.0,25.9,0.4,1.2,1.7,0.113,3.5,0.7,4.1,1.1,0,1
1996-1997,Toni Kukoc,19,423.0,14.6,0.498,0.424,0.464,3.5,11.8,7.5,20.7,1.7,0.9,10.1,18.5,0.7,0.6,1.3,0.146,2.6,0.9,3.4,0.6,0,1
1996-1997,Vlade Divac*,3,116.0,21.4,0.513,0.065,0.326,13.3,16.6,14.8,15.0,1.4,4.5,10.2,23.6,0.3,0.0,0.2,0.1,3.1,-0.6,2.6,0.1,0,1
1997-1998,Alonzo Mourning*,4,138.0,23.1,0.56,0.0,0.518,9.0,21.0,15.0,8.7,1.2,5.9,10.4,27.7,0.3,0.2,0.5,0.173,3.3,1.4,4.6,0.2,0,1
1997-1998,Arvydas Sabonis*,4,107.0,16.4,0.531,0.05,0.35,7.5,28.7,17.5,9.6,3.4,2.3,17.8,23.3,0.0,0.1,0.1,0.065,-1.4,1.9,0.5,0.1,0,1
1997-1998,Charles Barkley*,4,87.0,16.2,0.558,0.087,0.913,6.1,21.6,13.4,9.9,3.1,0.0,15.7,20.8,0.1,0.2,0.2,0.12,-0.2,1.2,1.0,0.1,0,1
1997-1998,Chris Mullin*,16,412.0,13.9,0.581,0.46,0.186,4.2,13.4,9.0,10.4,2.1,1.7,16.4,17.7,0.4,0.5,0.9,0.103,2.1,1.1,3.3,0.5,0,1
1997-1998,Clyde Drexler*,5,182.0,14.2,0.445,0.382,0.544,5.2,11.6,8.3,25.9,2.4,1.2,13.4,25.3,-0.1,0.3,0.2,0.043,1.1,0.9,1.9,0.2,0,1
1997-1998,David Robinson*,9,353.0,24.1,0.496,0.0,0.716,14.5,27.2,21.2,12.4,1.7,6.0,12.4,27.7,0.5,0.9,1.3,0.183,3.7,2.4,6.1,0.7,0,1
1997-1998,Dennis Rodman*,21,722.0,10.8,0.419,0.038,0.362,16.3,26.9,21.3,8.7,1.1,1.4,22.3,10.3,0.2,1.2,1.5,0.097,-1.9,0.2,-1.7,0.0,0,1
1997-1998,Gary Payton*,10,428.0,23.0,0.585,0.273,0.273,2.6,6.9,4.8,30.4,2.4,0.2,11.3,25.6,1.7,-0.1,1.5,0.17,5.8,-0.4,5.4,0.8,0,1
1997-1998,Hakeem Olajuwon*,5,190.0,18.8,0.449,0.01,0.333,5.0,27.9,15.8,15.8,1.4,6.3,10.3,31.5,-0.2,0.4,0.2,0.049,1.3,2.8,4.1,0.3,0,1
1997-1998,Jason Kidd*,4,171.0,16.3,0.438,0.121,0.276,3.1,13.0,7.6,28.2,4.9,1.0,15.6,20.5,-0.1,0.2,0.1,0.042,0.4,3.3,3.7,0.2,0,1
1997-1998,John Stockton*,20,596.0,20.0,0.569,0.159,0.433,3.4,8.5,6.1,47.1,2.9,0.4,19.7,20.0,1.2,1.0,2.2,0.179,4.5,2.0,6.4,1.2,0,1
1997-1998,Karl Malone*,20,795.0,24.2,0.534,0.007,0.393,7.6,24.5,16.5,19.5,1.6,2.1,10.9,34.1,1.3,1.7,3.0,0.184,5.7,1.4,7.1,1.8,0,1
1997-1998,Kevin Garnett*,5,194.0,15.5,0.5,0.0,0.12,9.7,20.6,14.8,20.4,1.1,5.4,21.8,24.3,-0.1,0.1,0.0,-0.002,0.0,0.9,0.9,0.1,0,1
1997-1998,Kobe Bryant*,11,220.0,12.8,0.501,0.184,0.592,3.8,7.8,5.8,12.1,0.7,2.7,10.3,22.5,0.3,0.0,0.2,0.046,-0.2,-2.0,-2.2,0.0,0,1
1997-1998,Michael Jordan*,21,872.0,28.1,0.545,0.082,0.424,4.5,11.0,7.6,19.9,2.1,1.1,6.7,36.6,3.6,1.2,4.8,0.265,8.0,1.0,9.0,2.4,1,1
1997-1998,Patrick Ewing*,4,132.0,10.7,0.412,0.0,0.482,8.5,22.3,15.3,7.4,1.3,3.4,12.8,28.4,-0.3,0.2,-0.1,-0.033,-2.9,-1.0,-4.0,-0.1,0,1
1997-1998,Reggie Miller*,16,628.0,17.4,0.588,0.413,0.409,1.1,4.6,2.9,10.1,1.7,0.4,9.0,23.6,1.6,0.4,2.0,0.151,4.7,-0.6,4.1,1.0,0,1
1997-1998,Scottie Pippen*,21,836.0,19.5,0.5,0.269,0.456,7.0,15.7,11.1,23.6,3.1,1.9,12.6,23.0,1.4,1.5,2.9,0.166,3.1,2.5,5.6,1.6,0,1
1997-1998,Shaquille O'Neal*,13,501.0,31.0,0.604,0.0,0.616,11.4,20.6,15.9,17.8,0.8,5.1,11.6,34.3,1.8,0.3,2.1,0.2,7.2,0.6,7.8,1.2,0,1
1997-1998,Steve Nash*,4,51.0,16.5,0.511,0.278,0.444,4.1,19.4,11.1,22.4,2.1,0.0,12.2,21.9,0.1,0.0,0.1,0.081,0.6,1.8,2.4,0.1,0,1
1997-1998,Tim Duncan*,9,374.0,20.4,0.559,0.007,0.429,6.7,18.2,12.8,9.3,0.7,4.3,13.1,24.8,0.6,0.7,1.2,0.155,2.3,1.6,3.8,0.5,0,1
1997-1998,Tim Hardaway*,5,222.0,21.7,0.589,0.415,0.394,1.7,7.6,4.7,34.1,1.5,0.0,14.0,28.8,0.6,0.2,0.8,0.166,7.7,-0.9,6.8,0.5,0,1
1997-1998,Toni Kukoc,21,637.0,18.5,0.561,0.28,0.284,4.5,11.6,7.9,17.5,2.3,1.3,9.9,20.4,1.5,0.9,2.4,0.182,3.2,1.9,5.1,1.1,0,1
1997-1998,Vlade Divac*,9,345.0,15.5,0.512,0.011,0.379,9.1,26.0,17.6,15.8,1.2,3.2,17.8,18.0,0.1,0.5,0.6,0.088,0.4,2.2,2.5,0.4,0,1
1998-1999,Allen Iverson*,8,358.0,22.6,0.481,0.248,0.243,4.2,6.1,5.1,22.9,3.1,0.5,9.2,33.1,0.8,0.2,1.0,0.136,5.8,0.4,6.2,0.8,0,1
1998-1999,Alonzo Mourning*,5,194.0,25.8,0.571,0.0,0.671,4.6,21.8,13.3,5.6,2.5,6.1,11.3,28.8,0.4,0.3,0.7,0.184,3.2,2.7,5.9,0.4,0,1
1998-1999,Arvydas Sabonis*,13,392.0,17.5,0.493,0.044,0.381,3.9,31.9,18.1,14.9,2.2,3.1,12.6,19.2,0.3,0.7,1.0,0.128,1.0,2.6,3.6,0.6,0,1
1998-1999,Charles Barkley*,4,157.0,29.0,0.579,0.103,0.441,9.2,29.5,19.4,20.2,2.0,1.0,9.0,25.6,0.7,0.1,0.8,0.238,6.3,1.5,7.9,0.4,0,1
1998-1999,Chris Mullin*,13,283.0,13.9,0.563,0.55,0.23,0.9,7.4,4.3,10.0,2.0,0.8,15.4,21.8,0.3,0.2,0.5,0.084,2.5,-0.9,1.6,0.3,0,1
1998-1999,Chris Webber*,5,192.0,12.4,0.407,0.088,0.313,7.7,21.2,14.3,21.4,2.5,1.8,18.0,26.6,-0.4,0.2,-0.2,-0.038,-2.0,0.3,-1.7,0.0,0,1
1998-1999,David Robinson*,17,600.0,23.3,0.563,0.0,0.7,7.7,24.9,16.8,14.0,2.6,4.8,14.5,22.7,1.3,1.7,3.0,0.243,2.6,4.5,7.1,1.4,0,1
1998-1999,Dominique Wilkins*,1,3.0,17.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.034,4.1,-3.2,0.9,0.0,0,1
1998-1999,Grant Hill*,5,176.0,29.3,0.49,0.011,0.174,5.1,23.3,13.8,48.6,3.4,1.0,10.8,32.6,0.5,0.3,0.8,0.207,8.3,3.9,12.2,0.6,0,1
1998-1999,Hakeem Olajuwon*,4,123.0,13.8,0.461,0.0,0.148,4.5,21.5,13.1,3.2,2.1,1.8,8.0,22.9,0.0,0.1,0.1,0.039,-2.5,-1.0,-3.5,0.0,0,1
1998-1999,Jason Kidd*,3,126.0,16.0,0.488,0.372,0.163,0.9,7.5,3.6,42.5,2.1,0.7,16.3,20.2,0.2,-0.1,0.1,0.033,2.6,-1.5,1.1,0.1,0,1
1998-1999,Joe Dumars*,5,153.0,13.5,0.632,0.487,0.077,0.8,5.5,3.1,15.5,0.8,0.0,18.2,16.6,0.3,0.0,0.3,0.087,2.0,-1.2,0.8,0.1,0,1
1998-1999,John Stockton*,11,352.0,18.1,0.487,0.114,0.438,3.8,8.1,6.0,48.2,2.8,0.2,19.8,21.3,0.4,0.4,0.8,0.116,2.8,0.7,3.6,0.5,0,1
1998-1999,Karl Malone*,11,451.0,21.2,0.492,0.005,0.417,9.8,22.3,16.2,24.5,1.6,1.5,14.1,30.2,0.5,0.7,1.3,0.135,4.0,0.6,4.5,0.7,0,1
1998-1999,Kevin Garnett*,4,170.0,24.1,0.488,0.025,0.291,10.2,22.6,16.1,19.1,2.3,3.6,12.7,28.1,0.2,0.3,0.5,0.135,5.9,2.2,8.1,0.4,0,1
1998-1999,Kobe Bryant*,8,315.0,19.1,0.502,0.162,0.246,4.5,16.3,10.0,21.7,2.5,2.5,16.5,27.2,0.2,0.2,0.4,0.06,3.0,1.0,3.9,0.5,0,1
1998-1999,Patrick Ewing*,11,347.0,17.0,0.477,0.0,0.267,4.9,29.2,17.0,3.5,1.1,1.9,6.2,22.9,0.3,0.7,1.0,0.136,0.5,0.9,1.4,0.3,0,1
1998-1999,Ray Allen*,3,120.0,23.7,0.635,0.404,0.277,8.1,14.0,11.1,22.7,1.4,0.8,17.3,25.3,0.4,-0.1,0.3,0.11,6.8,-0.8,6.0,0.2,0,1
1998-1999,Reggie Miller*,13,481.0,20.1,0.555,0.422,0.432,3.4,9.2,6.4,13.8,1.0,0.5,8.1,25.4,1.7,0.2,1.9,0.188,5.3,-1.2,4.1,0.7,0,1
1998-1999,Scottie Pippen*,4,172.0,18.7,0.448,0.314,0.371,13.0,17.3,15.2,22.5,2.2,1.3,13.8,24.7,0.2,0.1,0.3,0.081,2.8,0.0,2.7,0.2,0,1
1998-1999,Shaquille O'Neal*,8,315.0,28.8,0.515,0.0,0.761,15.1,19.0,16.9,11.8,1.2,5.8,8.0,32.4,0.9,0.2,1.2,0.176,6.8,-0.8,6.0,0.6,0,1
1998-1999,Tim Duncan*,17,733.0,25.1,0.573,0.011,0.507,9.6,21.6,16.0,14.2,1.0,4.4,13.1,26.8,2.1,1.7,3.7,0.243,4.0,2.6,6.6,1.6,1,1
1998-1999,Tim Hardaway*,5,182.0,6.2,0.357,0.446,0.286,2.1,7.5,4.9,36.3,1.6,0.5,22.2,23.3,-0.5,0.1,-0.5,-0.127,-2.3,-3.2,-5.4,-0.2,0,1
1998-1999,Vlade Divac*,5,198.0,19.2,0.564,0.089,0.643,5.2,24.8,14.8,22.3,2.2,1.4,20.9,21.1,0.3,0.3,0.6,0.138,1.8,2.2,4.1,0.3,0,1
1999-2000,Allen Iverson*,10,444.0,16.6,0.472,0.165,0.388,3.5,7.1,5.3,20.3,1.5,0.2,10.3,32.0,0.3,0.0,0.4,0.04,2.2,-1.5,0.7,0.3,0,1
1999-2000,Alonzo Mourning*,10,376.0,23.8,0.542,0.006,0.611,9.8,21.9,15.8,8.6,0.3,7.1,10.8,29.3,0.7,1.0,1.7,0.217,3.7,1.8,5.5,0.7,0,1
1999-2000,Arvydas Sabonis*,16,493.0,14.9,0.528,0.14,0.327,4.9,22.6,13.8,11.7,1.6,2.2,13.2,19.6,0.5,0.8,1.2,0.121,0.4,1.5,1.9,0.5,0,1
1999-2000,Chris Mullin*,9,90.0,16.5,0.6,0.381,0.524,2.7,15.4,9.2,9.1,3.6,0.8,13.4,15.7,0.2,0.1,0.3,0.148,0.8,2.8,3.6,0.1,0,1
1999-2000,Chris Webber*,5,196.0,27.1,0.488,0.045,0.309,7.7,17.6,12.7,29.9,2.1,3.2,6.0,30.7,0.5,0.1,0.6,0.153,6.9,2.6,9.5,0.6,0,1
1999-2000,David Robinson*,4,155.0,25.6,0.463,0.012,0.506,11.4,24.5,18.1,16.6,2.4,5.4,7.3,32.1,0.2,0.5,0.7,0.22,5.3,3.2,8.4,0.4,0,1
1999-2000,Gary Payton*,5,221.0,22.2,0.518,0.204,0.23,4.0,16.4,9.9,33.6,2.2,0.3,12.6,29.6,0.5,0.2,0.7,0.144,4.4,0.7,5.0,0.4,0,1
1999-2000,Grant Hill*,2,55.0,9.5,0.539,0.125,0.625,0.0,26.2,12.7,34.5,1.0,0.0,32.9,27.0,-0.1,0.1,0.0,-0.038,-2.8,-0.6,-3.4,0.0,0,1
1999-2000,Jason Kidd*,6,229.0,14.3,0.5,0.4,0.164,3.7,14.9,9.2,38.5,2.5,0.3,28.1,16.0,0.0,0.4,0.4,0.075,1.5,1.8,3.3,0.3,0,1
1999-2000,John Stockton*,10,350.0,18.4,0.548,0.202,0.337,2.5,7.6,5.1,51.4,2.0,0.5,20.3,17.6,0.8,0.2,1.0,0.132,3.5,0.1,3.5,0.5,0,1
1999-2000,Karl Malone*,10,386.0,25.8,0.584,0.01,0.399,6.1,20.9,13.7,19.0,1.0,1.4,10.4,32.3,1.2,0.3,1.6,0.194,6.8,0.6,7.3,0.9,0,1
1999-2000,Kevin Garnett*,4,171.0,20.5,0.441,0.038,0.205,9.9,25.1,17.2,38.0,1.7,1.5,11.5,28.1,0.2,0.2,0.4,0.102,5.2,2.3,7.4,0.4,0,1
1999-2000,Kobe Bryant*,22,857.0,19.3,0.517,0.162,0.32,3.4,9.9,6.6,19.8,2.0,2.9,10.9,26.7,1.5,0.5,2.1,0.115,3.2,1.1,4.2,1.4,0,1
1999-2000,Patrick Ewing*,14,461.0,17.9,0.488,0.0,0.524,7.7,26.3,17.2,2.6,2.0,3.6,11.4,26.3,0.0,1.0,1.0,0.105,0.0,1.4,1.4,0.4,0,1
1999-2000,Ray Allen*,5,186.0,22.7,0.552,0.289,0.244,6.5,13.3,10.1,12.2,2.3,0.0,8.3,26.9,0.5,0.2,0.7,0.183,6.0,-0.2,5.8,0.4,0,1
1999-2000,Reggie Miller*,22,892.0,21.8,0.596,0.382,0.335,1.2,5.7,3.5,12.7,1.4,0.8,6.0,25.0,3.3,0.3,3.6,0.195,5.5,0.1,5.7,1.7,0,1
1999-2000,Scottie Pippen*,16,614.0,17.5,0.522,0.354,0.354,4.6,19.0,11.8,20.8,2.9,0.9,13.9,21.2,0.8,1.0,1.8,0.14,2.7,2.6,5.3,1.1,0,1
1999-2000,Shaquille O'Neal*,23,1000.0,30.5,0.556,0.0,0.586,13.3,27.8,20.4,14.5,0.7,4.3,8.1,31.3,3.6,1.1,4.7,0.224,8.0,0.2,8.1,2.6,1,1
1999-2000,Tim Hardaway*,7,182.0,8.7,0.373,0.5,0.147,0.7,9.2,4.9,34.4,1.6,0.0,13.2,22.6,-0.3,0.3,0.0,0.005,-0.7,-1.2,-1.9,0.0,0,1
1999-2000,Toni Kukoc,10,257.0,10.9,0.463,0.366,0.183,3.1,14.2,8.4,11.7,2.1,1.0,13.0,20.6,-0.1,0.2,0.1,0.013,-1.3,0.4,-0.9,0.1,0,1
